asof,pred_dir,pred_lvl,pred_eta,true_side,true_lvl,true_in,err_pct,hit,why
2026-03-31,down,252.35,1,high,261.69,3,3.57,False,v4 high->low 38% retrace
2026-04-02,up,249.45,1,high,261.69,1,4.68,False,v4 low->high 38% retrace
2026-04-09,down,255.34,1,high,275.28,10,7.24,False,v4 high->low 38% retrace
2026-04-10,up,251.54,2,high,275.28,9,8.62,False,v4 low->high 38% retrace
2026-04-28,down,263.81,1,high,302.94,13,12.92,False,v4 high->low 38% retrace
2026-04-30,up,268.68,1,high,302.94,11,11.31,False,v4 low->high 38% retrace
2026-05-20,down,288.29,3,low,304.76,7,5.4,False,v4 high->low 38% retrace
2026-06-04,up,305.46,1,high,317.13,2,3.68,False,v4 low->high 38% retrace
2026-06-11,down,312.4,3,high,302.16,6,3.39,False,v4 high->low 38% retrace
2026-06-15,up,298.59,1,high,302.16,4,1.18,False,v4 low->high 38% retrace
2026-06-25,down,296.42,3,high,334.7,15,11.44,False,v4 high->low 38% retrace
2026-06-30,up,284.45,1,high,334.7,12,15.01,False,v4 low->high 38% retrace
2026-07-22,down,311.33,2,low,319.07,1,2.43,False,v4 high->low 38% retrace
2026-07-28,up,325.04,2,high,344.27,1,5.59,False,v4 low->high 38% retrace
2026-08-03,down,334.64,4,high,316.02,3,5.89,False,v4 high->low 38% retrace
2026-08-05,up,316.75,1,high,316.02,1,0.23,True,v4 low->high 38% retrace
2026-08-11,down,309.8,1,low,300.57,1,3.07,False,v4 high->low 38% retrace
2026-08-17,up,306.47,1,high,320.28,3,4.31,False,v4 low->high 38% retrace
2026-08-25,down,312.75,1,high,330.81,7,5.46,False,v4 high->low 38% retrace
